study_id,decision,cumulative_score,overall_notes,reasons_domains,reasons_codes,reasons_texts,population_matched_must_include,population_missing_must_include,population_exclude_flags_triggered,intervention_matched_must_include_any_of,intervention_exclude_flags_triggered,comparator_required,comparator_accept_single_arm,comparator_matched_must_include_any_of,comparator_missing,comparator_notes,outcomes_matched_required_any_of,outcomes_exclude_if_only_triggered,outcomes_notes,study_design_classified_as,study_design_matches_include_list,study_design_matches_exclude_list,other_estimated_sample_size,other_sample_size_ok,other_year_of_publication,other_within_year_range,other_language,other_language_allowed
35917188,exclude,0,"This study is an animal study investigating CAR19 Tregs for GVHD, which does not match the human population, TKI intervention, or study design requirements for this review.",population | intervention | comparator | study_design | other,wrong_population | wrong_intervention | wrong_comparator | animal_study | non_human,"The study population consists of murine (mouse) models, not human adults with FLT3-ITD-mutated acute myeloid leukemia. | The intervention is CAR19 regulatory T cells (Tregs), not tyrosine kinase inhibitor (TKI) maintenance therapy. | The comparator is 'control transduced Tregs', which does not match the required 'no TKI maintenance' or similar. | The study is an animal study ('murine'), which is explicitly excluded by the study design criteria. | The study is conducted on mice, but the eligibility criteria require human studies.",,adults | FLT3-ITD | acute myeloid leukemia | AML | allogeneic stem-cell transplantation,,,,True,False,,True,"Study compares CAR19 Tregs to control transduced Tregs, not 'no TKI maintenance'.",graft-versus-host disease,False,"GVHD is mentioned, but in the context of an animal study and different intervention.",animal study,False,True,,,,,English,True
24040278,exclude,0,"The study is clearly ineligible as it focuses on pediatric patients, does not investigate the specified intervention or comparator, and reports on an excluded outcome (HRQL) without any of the required outcomes.",population | intervention | comparator | outcomes,wrong_population | wrong_intervention | missing_required_comparator | no_required_outcome,"The study population consists of pediatric patients (median age 12.9 years), while the eligibility criteria require adult patients. The study also does not mention FLT3-ITD mutation or allogeneic stem-cell transplantation. | The study does not investigate tyrosine kinase inhibitor (TKI) maintenance therapy; it focuses on health-related quality of life assessments. | The study is observational and does not include a comparator arm (e.g., 'no TKI maintenance'), which is a required criterion and single-arm studies are not accepted. | The study only reports on health-related quality of life (HRQL) assessments, which is an outcome to exclude if it's the only one, and does not report on relapse-free survival, overall survival, or graft-versus-host disease.",,adults | FLT3-ITD | allogeneic stem-cell transplantation,pediatric | children,,,True,False,,True,Study is observational and does not have a comparator arm.,,True,"Only health-related quality of life (HRQL) assessments are discussed, which is an outcome to exclude if it's the only one.",observational study,True,False,,,,,English,True
35231083,exclude,0,"The study is a narrative review or expert opinion, not a primary research study, and lacks a comparative design. Key population and intervention specifics are also missing, leading to multiple reasons for exclusion.",study_design | comparator | intervention | population,wrong_design | missing_required_comparator | wrong_intervention | wrong_population,"The study describes 'four common case scenarios' and aims to 'review published data and ongoing studies and describe our current standard practice', indicating it is a narrative review or expert opinion, which is an excluded study design type. | The study does not describe a comparative analysis between TKI maintenance and no TKI maintenance; it presents case scenarios and reviews current practice, thus lacking the required comparator. | The intervention is broadly described as 'maintenance therapy' and 'therapeutic agents' but does not specifically mention 'tyrosine kinase inhibitor' or 'TKI maintenance'. | The study population is too general ('patients receiving allogeneic HCT') and does not specify 'FLT3-ITD-mutated acute myeloid leukemia (AML)'.",allogeneic hematopoietic cell transplantation | allo-HCT,adults | FLT3-ITD | acute myeloid leukemia | AML,,,,True,False,,True,The study is a narrative review/expert opinion and does not describe a comparative study with a control group.,relapse,False,"Mentions 'reduce the incidence of relapse', which is related to RFS, but not as a primary outcome of a research study.",narrative review/expert opinion,False,True,,,,,English,True
35981392,exclude,0,"The study is excluded due to fundamental mismatches across population, intervention, comparator, outcomes, and study design. It focuses on hyperthyroidism as a complication after HSCT, not TKI maintenance for FLT3-ITD AML.",population | intervention | comparator | outcomes | study_design,wrong_population | wrong_intervention | missing_required_comparator | no_required_outcome | wrong_design,"The study population is patients with hyperthyroidism after HSCT, not specifically adults with FLT3-ITD-mutated acute myeloid leukemia. | The study investigates treatments for hyperthyroidism (e.g., glucocorticoid, methimazole), not tyrosine kinase inhibitor maintenance therapy. | The study is a single-arm retrospective analysis of 7 patients and lacks a comparator group for TKI maintenance versus no TKI maintenance, which is required by the eligibility criteria. | The study focuses on outcomes related to hyperthyroidism, not relapse-free survival or overall survival in the context of TKI maintenance for AML. | The study is a retrospective analysis of 7 patients, which is classified as a case series, explicitly excluded by the study design criteria.",allogeneic stem-cell transplantation,adults | FLT3-ITD | acute myeloid leukemia | AML,,,non-TKI maintenance,True,False,,True,Study is a single-arm retrospective analysis of 7 patients; no comparator for TKI maintenance is present.,,False,"Outcomes are related to hyperthyroidism treatment and thyroid function, not RFS, OS, or GVHD in the context of TKI maintenance.",case series / retrospective analysis,False,True,7,,,,English,True
33616652,exclude,1,"The study is excluded primarily because the intervention is lenalidomide, not a TKI, and the population does not specifically include FLT3-ITD mutated AML patients who have undergone allo-SCT as a pre-requisite for maintenance.",intervention | population,wrong_intervention | wrong_population,"The study investigates lenalidomide maintenance, which is an immunomodulatory drug, not a tyrosine kinase inhibitor (TKI) as required by the PICO. | The study population is not restricted to FLT3-ITD mutated AML, and allogeneic stem-cell transplantation is not a universal pre-requisite for the maintenance cohort, which is required by the PICO.",adults | AML,FLT3-ITD | allogeneic stem-cell transplantation,,,non-TKI maintenance,True,False,observation,False,"Comparator 'observation' is present, but for the wrong intervention.",Event-free survival | overall survival | relapse probability,False,"Event-free survival, overall survival, and relapse probability are reported.",randomized controlled trial,True,False,780,True,,,English,True
19129849,exclude,1,"The study is excluded due to significant mismatches in population, intervention, and comparator. While GVHD is a relevant outcome and the study design is acceptable, the core PICO elements are not met.",population | intervention | comparator,wrong_population | wrong_intervention | wrong_comparator,The study population is not specific to FLT3-ITD-mutated acute myeloid leukemia (AML) patients. It focuses on general recipients of allogeneic hematopoietic cell grafts and donors. | The study does not investigate tyrosine kinase inhibitor (TKI) maintenance therapy. It focuses on SMAD3 transcript expression. | The study does not include a comparator group of 'no TKI maintenance'. It is an observational study on genetic expression.,allogeneic hematopoietic cell grafts,adults | FLT3-ITD | acute myeloid leukemia | AML,,,non-TKI maintenance,True,False,,True,No comparator group comparing TKI maintenance to no TKI maintenance is present.,graft-versus-host disease | GVHD,False,Graft-versus-host disease (GVHD) is mentioned as an outcome.,cohort study,True,False,397,True,,,English,True
36485102,exclude,0,"The study is excluded due to multiple fundamental mismatches across population (wrong mutation, includes excluded condition), intervention (no TKI maintenance), comparator (none described), and study design (review/commentary).",population | intervention | comparator | study_design,wrong_population | wrong_intervention | missing_required_comparator | wrong_design,"The study focuses on 'TP53-mutated' acute myeloid leukemia (AML) and myelodysplastic syndromes (MDS), not 'FLT3-ITD-mutated' AML. MDS is an explicit exclusion criterion. | The study discusses 'novel therapeutic methods' and 'targeted agents (eprenetapopt)' for posttransplant maintenance, but does not specifically mention 'tyrosine kinase inhibitor (TKI) maintenance' or 'FLT3 inhibitor maintenance'. | The abstract does not describe a comparator arm, such as 'no TKI maintenance' or 'observation', which is required by the eligibility criteria. | The study appears to be a review or commentary discussing treatment approaches, rather than an original research study (e.g., RCT, cohort study).",acute myeloid leukemia | AML | allogeneic transplantation,FLT3-ITD | adults,myelodysplastic syndrome | MDS,,,True,False,,True,No comparator arm is described in the abstract.,,False,"General outcomes like 'survival' and 'relapse' are mentioned in a descriptive context, but not as measured outcomes of a specific study comparing an intervention to a comparator.",review/commentary,False,True,,,,,English,True
40779824,exclude,1,"The study is a preclinical investigation using cell lines and xenograft models, which fundamentally mismatches the human clinical trial/observational study requirements for population, intervention, comparator, outcomes, and study design.",population | intervention | comparator | outcomes | study_design | other,wrong_population | wrong_intervention | wrong_comparator | no_required_outcome | wrong_design | non_human,"The study population consists of AML cell lines and xenograft models, not adult human patients who have undergone allogeneic stem-cell transplantation. | The intervention involves FLT3 inhibitors in cell lines and xenografts, not TKI maintenance therapy in human patients post-transplantation. | The study compares different drug combinations in cell lines and xenografts, not TKI maintenance versus no TKI maintenance in human patients. | The study reports outcomes such as apoptosis induction, antileukemia efficacy, and xenograft survival, which are not human relapse-free survival, overall survival, or graft-versus-host disease. | The study design includes in vitro experiments and animal (xenograft) models, which are explicitly excluded by the eligibility criteria. | The study is not conducted on humans, violating the 'humans_only' criterion.",FLT3-ITD | acute myeloid leukemia | AML,adults | allogeneic stem-cell transplantation,,FLT3 inhibitors,,True,False,,True,"Study compares different drug combinations in cell lines and xenografts, not TKI maintenance vs no TKI maintenance in humans.",,False,"Outcomes are apoptosis induction, antileukemia efficacy, and xenograft survival, not human relapse-free survival, overall survival, or GVHD.","in vitro study, animal study",False,True,,,,,English,True
34424108,exclude,1,"The study is a review article focusing on the safety of FLT3 inhibitors, which does not meet the required study design, population context (post-transplant), intervention type (maintenance), comparator, or outcomes for this systematic review.",study_design | comparator | outcomes | population | intervention,wrong_design | missing_required_comparator | outcomes_wrong_insufficient | wrong_population | wrong_intervention,"The study is a review article, indicated by its structure ('Areas covered', 'Expert opinion') and content, which is explicitly excluded by the eligibility criteria. | The study is a review of safety and does not describe a comparative study with a 'no TKI maintenance' or similar control arm, which is required by the eligibility criteria. | The study focuses on 'safety', 'adverse events', and 'toxicity', which are outcomes to be excluded if they are the only ones reported. None of the required outcomes (relapse-free survival, overall survival, or GVHD) are mentioned. | The study population is not specified as having undergone 'allogeneic stem-cell transplantation', which is a critical component of the required population. | The study discusses FLT3 inhibitors generally for 'treatment' of AML, but does not specify their use as 'maintenance therapy' as required by the intervention criteria.",adults | acute myeloid leukemia | AML | FLT3 mut AML patients | mutations in the FMS-like tyrosine kinase 3 (FLT3) gene,allogeneic stem-cell transplantation,,FLT3 inhibitors,,True,False,,True,The study is a review and does not present a comparative design with a control arm.,,True,"Outcomes are focused on 'safety', 'adverse events', and 'toxicity', which are explicitly excluded if they are the only outcomes.",review,False,True,,,,,English,True
39740295,exclude,1,"The study is excluded due to significant mismatches in population, intervention, and comparator, and the inclusion of animal models which violates the 'humans_only' criterion. While GVHD is mentioned, it is not in the context of TKI maintenance for AML.",population | intervention | comparator | other,wrong_population | wrong_intervention | missing_required_comparator | non_human,"The study population focuses on chronic graft-versus-host disease (cGVHD) and bronchiolitis obliterans syndrome (BOS) after allo-HSCT, not specifically FLT3-ITD-mutated acute myeloid leukemia (AML). | The intervention involves Bosutinib, a TKI, but it is investigated for its effect on GZMK expression and fibrosis in cGVHD-BOS, primarily in murine models, not as maintenance therapy for AML in humans. | The study does not include a comparator arm of 'no TKI maintenance' for AML in humans, as required by the eligibility criteria. | The study extensively uses 'cGVHD-BOS murine models', which violates the 'humans_only' criterion.",allogeneic stem cell transplantation | allo-HSCT,adults | FLT3-ITD | acute myeloid leukemia | AML,,,,True,False,,True,No relevant human comparator for TKI maintenance in AML. Comparisons are primarily within murine models or between cGVHD/non-cGVHD patients for biomarker discovery.,graft-versus-host disease | GVHD,False,"Chronic GVHD (cGVHD) is mentioned, but the primary outcomes are related to its pathogenesis and treatment in murine models, not survival outcomes for AML maintenance.",observational study; animal study,False,True,33,True,,,English,True
